Annee;Region;id_departement;Departement;Animaux;Tetes certfiées bio / ruches
2010;PROVENCE-ALPES-COTE D'AZUR;84;VAUCLUSE;Truies;s
2010;PROVENCE-ALPES-COTE D'AZUR;84;VAUCLUSE;Vaches allaitantes;s
2010;RHONE-ALPES;1;AIN;Brebis laitières;s
2010;RHONE-ALPES;1;AIN;Brebis viande;856
2010;RHONE-ALPES;1;AIN;Chèvres;593
2010;RHONE-ALPES;1;AIN;Poules pondeuses;12005
2010;RHONE-ALPES;1;AIN;Poulets;4575
2010;RHONE-ALPES;1;AIN;Ruches;s
2010;RHONE-ALPES;1;AIN;Truies;s
2010;RHONE-ALPES;1;AIN;Vaches allaitantes;495
2010;RHONE-ALPES;1;AIN;Vaches laitières;457
2010;RHONE-ALPES;7;ARDECHE;Brebis laitières;s
2010;RHONE-ALPES;7;ARDECHE;Brebis viande;2500
2010;RHONE-ALPES;7;ARDECHE;Chèvres;750
2010;RHONE-ALPES;7;ARDECHE;Poules pondeuses;83960
2010;RHONE-ALPES;7;ARDECHE;Poulets;45601
2010;RHONE-ALPES;7;ARDECHE;Ruches;3041
2010;RHONE-ALPES;7;ARDECHE;Truies;36
2010;RHONE-ALPES;7;ARDECHE;Vaches allaitantes;240
2010;RHONE-ALPES;7;ARDECHE;Vaches laitières;253
2010;RHONE-ALPES;26;DROME;Brebis laitières;258
2010;RHONE-ALPES;26;DROME;Brebis viande;6612
2010;RHONE-ALPES;26;DROME;Chèvres;1877
2010;RHONE-ALPES;26;DROME;Poules pondeuses;140961
2010;RHONE-ALPES;26;DROME;Poulets;215914
2010;RHONE-ALPES;26;DROME;Ruches;2303
2010;RHONE-ALPES;26;DROME;Truies;15
2010;RHONE-ALPES;26;DROME;Vaches allaitantes;330
2010;RHONE-ALPES;26;DROME;Vaches laitières;369
2010;RHONE-ALPES;74;HAUTE-SAVOIE;Brebis viande;s
2010;RHONE-ALPES;74;HAUTE-SAVOIE;Chèvres;224
2010;RHONE-ALPES;74;HAUTE-SAVOIE;Poules pondeuses;404
2010;RHONE-ALPES;74;HAUTE-SAVOIE;Poulets;s
2010;RHONE-ALPES;74;HAUTE-SAVOIE;Ruches;s
2010;RHONE-ALPES;74;HAUTE-SAVOIE;Truies;s
2010;RHONE-ALPES;74;HAUTE-SAVOIE;Vaches allaitantes;32
2010;RHONE-ALPES;74;HAUTE-SAVOIE;Vaches laitières;506
2010;RHONE-ALPES;38;ISERE;Brebis laitières;s
2010;RHONE-ALPES;38;ISERE;Brebis viande;2737
2010;RHONE-ALPES;38;ISERE;Chèvres;580
2010;RHONE-ALPES;38;ISERE;Poules pondeuses;20929
2010;RHONE-ALPES;38;ISERE;Poulets;15600
2010;RHONE-ALPES;38;ISERE;Ruches;3188
2010;RHONE-ALPES;38;ISERE;Truies;65
2010;RHONE-ALPES;38;ISERE;Vaches allaitantes;606
2010;RHONE-ALPES;38;ISERE;Vaches laitières;439
2010;RHONE-ALPES;42;LOIRE;Brebis laitières;s
2010;RHONE-ALPES;42;LOIRE;Brebis viande;488
2010;RHONE-ALPES;42;LOIRE;Chèvres;496
2010;RHONE-ALPES;42;LOIRE;Poules pondeuses;26047
2010;RHONE-ALPES;42;LOIRE;Poulets;149360
2010;RHONE-ALPES;42;LOIRE;Ruches;1915
2010;RHONE-ALPES;42;LOIRE;Truies;26
2010;RHONE-ALPES;42;LOIRE;Vaches allaitantes;419
2010;RHONE-ALPES;42;LOIRE;Vaches laitières;1489
2010;RHONE-ALPES;69;RHONE;Brebis laitières;s
2010;RHONE-ALPES;69;RHONE;Brebis viande;153
2010;RHONE-ALPES;69;RHONE;Chèvres;629
2010;RHONE-ALPES;69;RHONE;Poules pondeuses;4918
2010;RHONE-ALPES;69;RHONE;Poulets;4350
2010;RHONE-ALPES;69;RHONE;Ruches;485
2010;RHONE-ALPES;69;RHONE;Truies;s
2010;RHONE-ALPES;69;RHONE;Vaches allaitantes;207
2010;RHONE-ALPES;69;RHONE;Vaches laitières;335
2010;RHONE-ALPES;73;SAVOIE;Brebis laitières;s
2010;RHONE-ALPES;73;SAVOIE;Brebis viande;s
2010;RHONE-ALPES;73;SAVOIE;Chèvres;262
2010;RHONE-ALPES;73;SAVOIE;Poules pondeuses;s
2010;RHONE-ALPES;73;SAVOIE;Poulets;s
2010;RHONE-ALPES;73;SAVOIE;Ruches;838
2010;RHONE-ALPES;73;SAVOIE;Vaches allaitantes;s
2010;RHONE-ALPES;73;SAVOIE;Vaches laitières;502
2011;ALSACE;67;BAS-RHIN;Brebis viande;290
2011;ALSACE;67;BAS-RHIN;Chèvres;s
2011;ALSACE;67;BAS-RHIN;Poules pondeuses;6645
2011;ALSACE;67;BAS-RHIN;Poulets;18800
2011;ALSACE;67;BAS-RHIN;Ruches;445
2011;ALSACE;67;BAS-RHIN;Truies;40
2011;ALSACE;67;BAS-RHIN;Vaches allaitantes;1187
2011;ALSACE;67;BAS-RHIN;Vaches laitières;2227
2011;ALSACE;68;HAUT-RHIN;Brebis laitières;s
2011;ALSACE;68;HAUT-RHIN;Brebis viande;570
2011;ALSACE;68;HAUT-RHIN;Chèvres;597
2011;ALSACE;68;HAUT-RHIN;Poules pondeuses;8918
2011;ALSACE;68;HAUT-RHIN;Poulets;s
2011;ALSACE;68;HAUT-RHIN;Ruches;1724
2011;ALSACE;68;HAUT-RHIN;Truies;s
2011;ALSACE;68;HAUT-RHIN;Vaches allaitantes;228
2011;ALSACE;68;HAUT-RHIN;Vaches laitières;817
2011;AQUITAINE;24;DORDOGNE;Brebis laitières;s
2011;AQUITAINE;24;DORDOGNE;Brebis viande;1395
2011;AQUITAINE;24;DORDOGNE;Chèvres;1620
2011;AQUITAINE;24;DORDOGNE;Poules pondeuses;8201
2011;AQUITAINE;24;DORDOGNE;Poulets;101945
2011;AQUITAINE;24;DORDOGNE;Ruches;1127
2011;AQUITAINE;24;DORDOGNE;Truies;34
2011;AQUITAINE;24;DORDOGNE;Vaches allaitantes;1891
2011;AQUITAINE;24;DORDOGNE;Vaches laitières;234
2011;AQUITAINE;33;GIRONDE;Brebis laitières;s
2011;AQUITAINE;33;GIRONDE;Brebis viande;472
2011;AQUITAINE;33;GIRONDE;Chèvres;150
2011;AQUITAINE;33;GIRONDE;Poules pondeuses;3741
2011;AQUITAINE;33;GIRONDE;Poulets;6320
2011;AQUITAINE;33;GIRONDE;Ruches;1981
2011;AQUITAINE;33;GIRONDE;Truies;10
2011;AQUITAINE;33;GIRONDE;Vaches allaitantes;426
2011;AQUITAINE;33;GIRONDE;Vaches laitières;59
2011;AQUITAINE;40;LANDES;Brebis laitières;s
2011;AQUITAINE;40;LANDES;Brebis viande;117
2011;AQUITAINE;40;LANDES;Poules pondeuses;40621
2011;AQUITAINE;40;LANDES;Poulets;261250
2011;AQUITAINE;40;LANDES;Ruches;584
2011;AQUITAINE;40;LANDES;Truies;61
2011;AQUITAINE;40;LANDES;Vaches allaitantes;92
2011;AQUITAINE;47;LOT-ET-GARONNE;Brebis laitières;92
2011;AQUITAINE;47;LOT-ET-GARONNE;Brebis viande;807
2011;AQUITAINE;47;LOT-ET-GARONNE;Chèvres;622
2011;AQUITAINE;47;LOT-ET-GARONNE;Poules pondeuses;77851
2011;AQUITAINE;47;LOT-ET-GARONNE;Poulets;531259
2011;AQUITAINE;47;LOT-ET-GARONNE;Ruches;324
2011;AQUITAINE;47;LOT-ET-GARONNE;Truies;s
2011;AQUITAINE;47;LOT-ET-GARONNE;Vaches allaitantes;278
2011;AQUITAINE;47;LOT-ET-GARONNE;Vaches laitières;99
2011;AQUITAINE;64;PYRENEES-ATLANTIQUES;Brebis laitières;3826
2011;AQUITAINE;64;PYRENEES-ATLANTIQUES;Brebis viande;808
2011;AQUITAINE;64;PYRENEES-ATLANTIQUES;Chèvres;281
2011;AQUITAINE;64;PYRENEES-ATLANTIQUES;Poules pondeuses;20609
2011;AQUITAINE;64;PYRENEES-ATLANTIQUES;Poulets;74420
2011;AQUITAINE;64;PYRENEES-ATLANTIQUES;Ruches;939
2011;AQUITAINE;64;PYRENEES-ATLANTIQUES;Truies;16
2011;AQUITAINE;64;PYRENEES-ATLANTIQUES;Vaches allaitantes;733
2011;AQUITAINE;64;PYRENEES-ATLANTIQUES;Vaches laitières;83
2011;AUVERGNE;3;ALLIER;Brebis laitières;s
2011;AUVERGNE;3;ALLIER;Brebis viande;4061
2011;AUVERGNE;3;ALLIER;Chèvres;217
2011;AUVERGNE;3;ALLIER;Poules pondeuses;177215
2011;AUVERGNE;3;ALLIER;Poulets;493361
2011;AUVERGNE;3;ALLIER;Ruches;s
2011;AUVERGNE;3;ALLIER;Truies;286
2011;AUVERGNE;3;ALLIER;Vaches allaitantes;3377
2011;AUVERGNE;3;ALLIER;Vaches laitières;180
2011;AUVERGNE;15;CANTAL;Brebis viande;355
2011;AUVERGNE;15;CANTAL;Chèvres;76
2011;AUVERGNE;15;CANTAL;Poules pondeuses;148
2011;AUVERGNE;15;CANTAL;Poulets;25185
2011;AUVERGNE;15;CANTAL;Ruches;s
2011;AUVERGNE;15;CANTAL;Truies;s
2011;AUVERGNE;15;CANTAL;Vaches allaitantes;2353
2011;AUVERGNE;15;CANTAL;Vaches laitières;695
2011;AUVERGNE;43;HAUTE-LOIRE;Brebis laitières;s
2011;AUVERGNE;43;HAUTE-LOIRE;Brebis viande;5639
2011;AUVERGNE;43;HAUTE-LOIRE;Chèvres;666
2011;AUVERGNE;43;HAUTE-LOIRE;Poules pondeuses;33247
2011;AUVERGNE;43;HAUTE-LOIRE;Poulets;55115
2011;AUVERGNE;43;HAUTE-LOIRE;Ruches;3156
2011;AUVERGNE;43;HAUTE-LOIRE;Truies;65
2011;AUVERGNE;43;HAUTE-LOIRE;Vaches allaitantes;793
2011;AUVERGNE;43;HAUTE-LOIRE;Vaches laitières;1516
2011;AUVERGNE;63;PUY-DE-DOME;Brebis laitières;s
2011;AUVERGNE;63;PUY-DE-DOME;Brebis viande;2227
2011;AUVERGNE;63;PUY-DE-DOME;Chèvres;339
2011;AUVERGNE;63;PUY-DE-DOME;Poules pondeuses;7818
2011;AUVERGNE;63;PUY-DE-DOME;Poulets;219850
2011;AUVERGNE;63;PUY-DE-DOME;Ruches;2066
2011;AUVERGNE;63;PUY-DE-DOME;Truies;84
2011;AUVERGNE;63;PUY-DE-DOME;Vaches allaitantes;1461
2011;AUVERGNE;63;PUY-DE-DOME;Vaches laitières;802
2011;BASSE-NORMANDIE;14;CALVADOS;Brebis viande;1134
2011;BASSE-NORMANDIE;14;CALVADOS;Chèvres;417
2011;BASSE-NORMANDIE;14;CALVADOS;Poules pondeuses;8366
2011;BASSE-NORMANDIE;14;CALVADOS;Poulets;s
2011;BASSE-NORMANDIE;14;CALVADOS;Ruches;s
2011;BASSE-NORMANDIE;14;CALVADOS;Vaches allaitantes;1895
2011;BASSE-NORMANDIE;14;CALVADOS;Vaches laitières;2889
2011;BASSE-NORMANDIE;50;MANCHE;Brebis laitières;s
2011;BASSE-NORMANDIE;50;MANCHE;Brebis viande;603
2011;BASSE-NORMANDIE;50;MANCHE;Chèvres;34
2011;BASSE-NORMANDIE;50;MANCHE;Poules pondeuses;8689
2011;BASSE-NORMANDIE;50;MANCHE;Poulets;9824
2011;BASSE-NORMANDIE;50;MANCHE;Ruches;s
2011;BASSE-NORMANDIE;50;MANCHE;Truies;81
2011;BASSE-NORMANDIE;50;MANCHE;Vaches allaitantes;967
2011;BASSE-NORMANDIE;50;MANCHE;Vaches laitières;4921
2011;BASSE-NORMANDIE;61;ORNE;Brebis laitières;s
2011;BASSE-NORMANDIE;61;ORNE;Brebis viande;1451
2011;BASSE-NORMANDIE;61;ORNE;Chèvres;211
2011;BASSE-NORMANDIE;61;ORNE;Poules pondeuses;8037
2011;BASSE-NORMANDIE;61;ORNE;Poulets;16390
2011;BASSE-NORMANDIE;61;ORNE;Ruches;s
2011;BASSE-NORMANDIE;61;ORNE;Truies;28
2011;BASSE-NORMANDIE;61;ORNE;Vaches allaitantes;2282
2011;BASSE-NORMANDIE;61;ORNE;Vaches laitières;3191
2011;BOURGOGNE;21;COTE-D'OR;Brebis laitières;s
2011;BOURGOGNE;21;COTE-D'OR;Brebis viande;1981
2011;BOURGOGNE;21;COTE-D'OR;Chèvres;s
2011;BOURGOGNE;21;COTE-D'OR;Poules pondeuses;930
2011;BOURGOGNE;21;COTE-D'OR;Poulets;s
2011;BOURGOGNE;21;COTE-D'OR;Ruches;960
2011;BOURGOGNE;21;COTE-D'OR;Truies;s
2011;BOURGOGNE;21;COTE-D'OR;Vaches allaitantes;1140
2011;BOURGOGNE;21;COTE-D'OR;Vaches laitières;282
2011;BOURGOGNE;58;NIEVRE;Brebis laitières;s
2011;BOURGOGNE;58;NIEVRE;Brebis viande;403
2011;BOURGOGNE;58;NIEVRE;Chèvres;s
2011;BOURGOGNE;58;NIEVRE;Poules pondeuses;1780
2011;BOURGOGNE;58;NIEVRE;Poulets;s
2011;BOURGOGNE;58;NIEVRE;Ruches;1800
2011;BOURGOGNE;58;NIEVRE;Truies;s
2011;BOURGOGNE;58;NIEVRE;Vaches allaitantes;2306
2011;BOURGOGNE;58;NIEVRE;Vaches laitières;47
2011;BOURGOGNE;71;SAONE-ET-LOIRE;Brebis viande;997
2011;BOURGOGNE;71;SAONE-ET-LOIRE;Chèvres;652
2011;BOURGOGNE;71;SAONE-ET-LOIRE;Poules pondeuses;13100
2011;BOURGOGNE;71;SAONE-ET-LOIRE;Poulets;21090
2011;BOURGOGNE;71;SAONE-ET-LOIRE;Ruches;1525
2011;BOURGOGNE;71;SAONE-ET-LOIRE;Truies;24
2011;BOURGOGNE;71;SAONE-ET-LOIRE;Vaches allaitantes;1668
2011;BOURGOGNE;71;SAONE-ET-LOIRE;Vaches laitières;123
2011;BOURGOGNE;89;YONNE;Brebis laitières;s
2011;BOURGOGNE;89;YONNE;Brebis viande;570
2011;BOURGOGNE;89;YONNE;Chèvres;386
2011;BOURGOGNE;89;YONNE;Poules pondeuses;8905
2011;BOURGOGNE;89;YONNE;Poulets;30355
2011;BOURGOGNE;89;YONNE;Ruches;1495
2011;BOURGOGNE;89;YONNE;Truies;105
2011;BOURGOGNE;89;YONNE;Vaches allaitantes;642
2011;BOURGOGNE;89;YONNE;Vaches laitières;502
2011;BRETAGNE;22;COTES-D'ARMOR;Brebis laitières;117
2011;BRETAGNE;22;COTES-D'ARMOR;Brebis viande;653
2011;BRETAGNE;22;COTES-D'ARMOR;Chèvres;256
2011;BRETAGNE;22;COTES-D'ARMOR;Poules pondeuses;650644
2011;BRETAGNE;22;COTES-D'ARMOR;Poulets;26580
2011;BRETAGNE;22;COTES-D'ARMOR;Ruches;s
2011;BRETAGNE;22;COTES-D'ARMOR;Truies;243
2011;BRETAGNE;22;COTES-D'ARMOR;Vaches allaitantes;1433
2011;BRETAGNE;22;COTES-D'ARMOR;Vaches laitières;2560
2011;BRETAGNE;29;FINISTERE;Brebis laitières;s
2011;BRETAGNE;29;FINISTERE;Brebis viande;1360
2011;BRETAGNE;29;FINISTERE;Chèvres;714
2011;BRETAGNE;29;FINISTERE;Poules pondeuses;62427
2011;BRETAGNE;29;FINISTERE;Poulets;22136
2011;BRETAGNE;29;FINISTERE;Ruches;905
2011;BRETAGNE;29;FINISTERE;Truies;327
2011;BRETAGNE;29;FINISTERE;Vaches allaitantes;1145
2011;BRETAGNE;29;FINISTERE;Vaches laitières;2407
2011;BRETAGNE;35;ILLE-ET-VILAINE;Brebis laitières;2183
2011;BRETAGNE;35;ILLE-ET-VILAINE;Brebis viande;1150
2011;BRETAGNE;35;ILLE-ET-VILAINE;Chèvres;827
2011;BRETAGNE;35;ILLE-ET-VILAINE;Poules pondeuses;36710
2011;BRETAGNE;35;ILLE-ET-VILAINE;Poulets;35050
2011;BRETAGNE;35;ILLE-ET-VILAINE;Ruches;s
2011;BRETAGNE;35;ILLE-ET-VILAINE;Truies;708
2011;BRETAGNE;35;ILLE-ET-VILAINE;Vaches allaitantes;848
2011;BRETAGNE;35;ILLE-ET-VILAINE;Vaches laitières;7013
2011;BRETAGNE;56;MORBIHAN;Brebis laitières;s
2011;BRETAGNE;56;MORBIHAN;Brebis viande;1212
2011;BRETAGNE;56;MORBIHAN;Chèvres;1106
2011;BRETAGNE;56;MORBIHAN;Poules pondeuses;221513
2011;BRETAGNE;56;MORBIHAN;Poulets;10750
2011;BRETAGNE;56;MORBIHAN;Ruches;s
2011;BRETAGNE;56;MORBIHAN;Truies;49
2011;BRETAGNE;56;MORBIHAN;Vaches allaitantes;1064
2011;BRETAGNE;56;MORBIHAN;Vaches laitières;3686
2011;CENTRE;18;CHER;Brebis viande;960
2011;CENTRE;18;CHER;Chèvres;166
2011;CENTRE;18;CHER;Poules pondeuses;1151
2011;CENTRE;18;CHER;Poulets;94400
2011;CENTRE;18;CHER;Ruches;930
2011;CENTRE;18;CHER;Truies;66
2011;CENTRE;18;CHER;Vaches allaitantes;781
2011;CENTRE;18;CHER;Vaches laitières;s
2011;CENTRE;28;EURE-ET-LOIR;Brebis viande;s
2011;CENTRE;28;EURE-ET-LOIR;Poules pondeuses;16600
2011;CENTRE;28;EURE-ET-LOIR;Poulets;s
2011;CENTRE;28;EURE-ET-LOIR;Vaches allaitantes;s
2011;CENTRE;28;EURE-ET-LOIR;Vaches laitières;s
2011;CENTRE;36;INDRE;Brebis viande;1534
2011;CENTRE;36;INDRE;Chèvres;463
2011;CENTRE;36;INDRE;Poules pondeuses;21492
2011;CENTRE;36;INDRE;Poulets;24250
2011;CENTRE;36;INDRE;Ruches;s
2011;CENTRE;36;INDRE;Truies;272
2011;CENTRE;36;INDRE;Vaches allaitantes;872
2011;CENTRE;36;INDRE;Vaches laitières;134
2011;CENTRE;37;INDRE-ET-LOIRE;Brebis laitières;s
2011;CENTRE;37;INDRE-ET-LOIRE;Brebis viande;180
2011;CENTRE;37;INDRE-ET-LOIRE;Chèvres;713
2011;CENTRE;37;INDRE-ET-LOIRE;Poules pondeuses;7260
2011;CENTRE;37;INDRE-ET-LOIRE;Poulets;10400
2011;CENTRE;37;INDRE-ET-LOIRE;Ruches;369
2011;CENTRE;37;INDRE-ET-LOIRE;Truies;s
2011;CENTRE;37;INDRE-ET-LOIRE;Vaches allaitantes;453
2011;CENTRE;37;INDRE-ET-LOIRE;Vaches laitières;328
2011;CENTRE;45;LOIRET;Brebis viande;848
2011;CENTRE;45;LOIRET;Chèvres;216
2011;CENTRE;45;LOIRET;Poules pondeuses;6070
2011;CENTRE;45;LOIRET;Poulets;s
2011;CENTRE;45;LOIRET;Ruches;799
2011;CENTRE;45;LOIRET;Truies;s
2011;CENTRE;45;LOIRET;Vaches allaitantes;70
2011;CENTRE;45;LOIRET;Vaches laitières;s
2011;CENTRE;41;LOIR-ET-CHER;Brebis laitières;s
2011;CENTRE;41;LOIR-ET-CHER;Brebis viande;1291
2011;CENTRE;41;LOIR-ET-CHER;Chèvres;s
2011;CENTRE;41;LOIR-ET-CHER;Poules pondeuses;52144
2011;CENTRE;41;LOIR-ET-CHER;Poulets;50100
2011;CENTRE;41;LOIR-ET-CHER;Ruches;s
2011;CENTRE;41;LOIR-ET-CHER;Truies;101
2011;CENTRE;41;LOIR-ET-CHER;Vaches allaitantes;140
2011;CENTRE;41;LOIR-ET-CHER;Vaches laitières;278
2011;CHAMPAGNE-ARDENNE;8;ARDENNES;Brebis viande;705
2011;CHAMPAGNE-ARDENNE;8;ARDENNES;Chèvres;s
2011;CHAMPAGNE-ARDENNE;8;ARDENNES;Poules pondeuses;9450
2011;CHAMPAGNE-ARDENNE;8;ARDENNES;Poulets;s
2011;CHAMPAGNE-ARDENNE;8;ARDENNES;Ruches;s
2011;CHAMPAGNE-ARDENNE;8;ARDENNES;Truies;s
2011;CHAMPAGNE-ARDENNE;8;ARDENNES;Vaches allaitantes;550
2011;CHAMPAGNE-ARDENNE;8;ARDENNES;Vaches laitières;395
2011;CHAMPAGNE-ARDENNE;10;AUBE;Brebis laitières;s
2011;CHAMPAGNE-ARDENNE;10;AUBE;Brebis viande;s
2011;CHAMPAGNE-ARDENNE;10;AUBE;Poules pondeuses;s
2011;CHAMPAGNE-ARDENNE;10;AUBE;Vaches allaitantes;s
2011;CHAMPAGNE-ARDENNE;10;AUBE;Vaches laitières;102
2011;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Brebis viande;191
2011;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Poules pondeuses;s
2011;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Ruches;s
2011;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Vaches allaitantes;430
2011;CHAMPAGNE-ARDENNE;52;HAUTE-MARNE;Vaches laitières;352
2011;CHAMPAGNE-ARDENNE;51;MARNE;Brebis viande;s
2011;CHAMPAGNE-ARDENNE;51;MARNE;Poules pondeuses;s
2011;CHAMPAGNE-ARDENNE;51;MARNE;Poulets;s
2011;CHAMPAGNE-ARDENNE;51;MARNE;Ruches;1280
2011;CHAMPAGNE-ARDENNE;51;MARNE;Vaches allaitantes;89
2011;CHAMPAGNE-ARDENNE;51;MARNE;Vaches laitières;186
2011;CORSE;2A;CORSE-DU-SUD;Brebis laitières;s
2011;CORSE;2A;CORSE-DU-SUD;Brebis viande;234
2011;CORSE;2A;CORSE-DU-SUD;Poules pondeuses;s
2011;CORSE;2A;CORSE-DU-SUD;Ruches;s
2011;CORSE;2A;CORSE-DU-SUD;Vaches allaitantes;552
2011;CORSE;2B;HAUTE-CORSE;Chèvres;s
2011;CORSE;2B;HAUTE-CORSE;Poules pondeuses;s
2011;CORSE;2B;HAUTE-CORSE;Ruches;1356
2011;CORSE;2B;HAUTE-CORSE;Truies;s
2011;CORSE;2B;HAUTE-CORSE;Vaches allaitantes;429
2011;FRANCHE-COMTE;25;DOUBS;Brebis laitières;s
2011;FRANCHE-COMTE;25;DOUBS;Brebis viande;305
2011;FRANCHE-COMTE;25;DOUBS;Chèvres;582
2011;FRANCHE-COMTE;25;DOUBS;Poules pondeuses;1113
2011;FRANCHE-COMTE;25;DOUBS;Poulets;740
2011;FRANCHE-COMTE;25;DOUBS;Ruches;s
2011;FRANCHE-COMTE;25;DOUBS;Truies;s
2011;FRANCHE-COMTE;25;DOUBS;Vaches allaitantes;141
2011;FRANCHE-COMTE;25;DOUBS;Vaches laitières;2930
2011;FRANCHE-COMTE;70;HAUTE-SAONE;Brebis viande;530
2011;FRANCHE-COMTE;70;HAUTE-SAONE;Chèvres;98
2011;FRANCHE-COMTE;70;HAUTE-SAONE;Poules pondeuses;7884
2011;FRANCHE-COMTE;70;HAUTE-SAONE;Poulets;3000
2011;FRANCHE-COMTE;70;HAUTE-SAONE;Truies;26
2011;FRANCHE-COMTE;70;HAUTE-SAONE;Vaches allaitantes;579
2011;FRANCHE-COMTE;70;HAUTE-SAONE;Vaches laitières;1730
2011;FRANCHE-COMTE;39;JURA;Brebis laitières;129
2011;FRANCHE-COMTE;39;JURA;Brebis viande;488
2011;FRANCHE-COMTE;39;JURA;Chèvres;264
2011;FRANCHE-COMTE;39;JURA;Poules pondeuses;1741
2011;FRANCHE-COMTE;39;JURA;Poulets;s
2011;FRANCHE-COMTE;39;JURA;Ruches;214
2011;FRANCHE-COMTE;39;JURA;Truies;s
2011;FRANCHE-COMTE;39;JURA;Vaches allaitantes;548
2011;FRANCHE-COMTE;39;JURA;Vaches laitières;2137
2011;FRANCHE-COMTE;90;TERRITOIRE DE BELFORT;Chèvres;s
2011;FRANCHE-COMTE;90;TERRITOIRE DE BELFORT;Poules pondeuses;s
2011;FRANCHE-COMTE;90;TERRITOIRE DE BELFORT;Vaches laitières;s
2011;HAUTE-NORMANDIE;27;EURE;Brebis viande;225
2011;HAUTE-NORMANDIE;27;EURE;Chèvres;s
2011;HAUTE-NORMANDIE;27;EURE;Poules pondeuses;s
2011;HAUTE-NORMANDIE;27;EURE;Poulets;s
2011;HAUTE-NORMANDIE;27;EURE;Ruches;s
2011;HAUTE-NORMANDIE;27;EURE;Truies;s
2011;HAUTE-NORMANDIE;27;EURE;Vaches allaitantes;398
2011;HAUTE-NORMANDIE;27;EURE;Vaches laitières;380
2011;HAUTE-NORMANDIE;76;SEINE-MARITIME;Brebis viande;s
2011;HAUTE-NORMANDIE;76;SEINE-MARITIME;Chèvres;171
2011;HAUTE-NORMANDIE;76;SEINE-MARITIME;Poules pondeuses;9305
2011;HAUTE-NORMANDIE;76;SEINE-MARITIME;Ruches;s
2011;HAUTE-NORMANDIE;76;SEINE-MARITIME;Vaches allaitantes;220
2011;HAUTE-NORMANDIE;76;SEINE-MARITIME;Vaches laitières;678
2011;ILE-DE-FRANCE;91;ESSONNE;Poules pondeuses;s
2011;ILE-DE-FRANCE;91;ESSONNE;Poulets;s
2011;ILE-DE-FRANCE;91;ESSONNE;Ruches;s
2011;ILE-DE-FRANCE;77;SEINE-ET-MARNE;Brebis viande;269
2011;ILE-DE-FRANCE;77;SEINE-ET-MARNE;Poules pondeuses;2160
2011;ILE-DE-FRANCE;77;SEINE-ET-MARNE;Ruches;306
2011;ILE-DE-FRANCE;77;SEINE-ET-MARNE;Vaches allaitantes;s
2011;ILE-DE-FRANCE;77;SEINE-ET-MARNE;Vaches laitières;81
2011;ILE-DE-FRANCE;95;VAL-D'OISE;Brebis viande;s
2011;ILE-DE-FRANCE;95;VAL-D'OISE;Chèvres;s
2011;ILE-DE-FRANCE;95;VAL-D'OISE;Vaches allaitantes;s
2011;ILE-DE-FRANCE;78;YVELINES;Brebis viande;s
2011;ILE-DE-FRANCE;78;YVELINES;Chèvres;s
2011;ILE-DE-FRANCE;78;YVELINES;Poules pondeuses;s
2011;ILE-DE-FRANCE;78;YVELINES;Ruches;s
2011;LANGUEDOC-ROUSSILLON;11;AUDE;Brebis laitières;s
2011;LANGUEDOC-ROUSSILLON;11;AUDE;Brebis viande;2846
2011;LANGUEDOC-ROUSSILLON;11;AUDE;Chèvres;431
2011;LANGUEDOC-ROUSSILLON;11;AUDE;Poules pondeuses;2502
2011;LANGUEDOC-ROUSSILLON;11;AUDE;Poulets;2460
2011;LANGUEDOC-ROUSSILLON;11;AUDE;Ruches;887
2011;LANGUEDOC-ROUSSILLON;11;AUDE;Truies;8
2011;LANGUEDOC-ROUSSILLON;11;AUDE;Vaches allaitantes;1154
2011;LANGUEDOC-ROUSSILLON;11;AUDE;Vaches laitières;31
2011;LANGUEDOC-ROUSSILLON;30;GARD;Brebis laitières;s
2011;LANGUEDOC-ROUSSILLON;30;GARD;Brebis viande;1268
2011;LANGUEDOC-ROUSSILLON;30;GARD;Chèvres;813
2011;LANGUEDOC-ROUSSILLON;30;GARD;Poules pondeuses;11670
2011;LANGUEDOC-ROUSSILLON;30;GARD;Poulets;17541
2011;LANGUEDOC-ROUSSILLON;30;GARD;Ruches;3882
2011;LANGUEDOC-ROUSSILLON;30;GARD;Vaches allaitantes;409
2011;LANGUEDOC-ROUSSILLON;30;GARD;Vaches laitières;s
2011;LANGUEDOC-ROUSSILLON;34;HERAULT;Brebis laitières;s
2011;LANGUEDOC-ROUSSILLON;34;HERAULT;Brebis viande;553
2011;LANGUEDOC-ROUSSILLON;34;HERAULT;Chèvres;594
2011;LANGUEDOC-ROUSSILLON;34;HERAULT;Poules pondeuses;2818
2011;LANGUEDOC-ROUSSILLON;34;HERAULT;Poulets;92
2011;LANGUEDOC-ROUSSILLON;34;HERAULT;Ruches;2497
2011;LANGUEDOC-ROUSSILLON;34;HERAULT;Truies;87
2011;LANGUEDOC-ROUSSILLON;34;HERAULT;Vaches allaitantes;188
2011;LANGUEDOC-ROUSSILLON;34;HERAULT;Vaches laitières;s
2011;LANGUEDOC-ROUSSILLON;48;LOZERE;Brebis laitières;6004
